[gsim-emu] zero-init 587928 register words
[gsim-probe post-reset] rocket_pc=0x0 muon_c0t0_currPC=0x10000000 muon_minstret[c0t0=0 c0t1=0 c1t0=0 c1t1=0] muon_be_reset=1
[gsim-emu] reset done, running (max_cycles=2000000)
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=6850 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7010 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7170 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000020 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7330 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7490 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7650 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
c[gsim-probe tick] rocket_pc=0x8000004a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7810 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7970 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000028 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8130 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8290 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8450 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8610 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000042 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8770 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8930 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9090 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
ç[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9250 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9410 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000024 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9570 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9730 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000040 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9890 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004e muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10050 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10210 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10370 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
þ[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10530 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000020 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10690 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10850 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11010 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11170 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11330 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000028 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11490 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11650 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11810 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11970 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12130 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12290 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
Œ[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12450 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12610 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12770 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000024 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12930 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13090 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000040 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13250 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004e muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13410 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13570 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13730 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
p[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13890 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000020 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14050 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14210 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14370 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14530 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14690 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000028 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14850 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15010 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
œ[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15170 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15330 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15490 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15650 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15810 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15970 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16130 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000024 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16290 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16450 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000040 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16610 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
Œ[gsim-probe tick] rocket_pc=0x8000004e muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16770 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16930 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17090 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17250 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000020 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17410 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17570 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17730 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17890 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18050 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000028 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18210 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18370 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18530 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18690 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18850 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19010 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19170 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
œ[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19330 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19490 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000024 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19650 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19810 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000040 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19970 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004e muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20130 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20290 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20450 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20610 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000020 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20770 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20930 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21090 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21250 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21410 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000028 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21570 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21730 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000052 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21890 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22050 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
€[gsim-probe tick] rocket_pc=0x8000003c muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22210 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22370 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22530 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22690 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22850 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000024 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23010 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23170 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000040 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23330 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000004e muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23490 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23650 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x8000002a muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23810 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000046 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23970 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000020 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24130 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000026 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24290 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-stats] dram_aw=0 dram_w=0 dram_ar=408 writes>=0x110000000=0 writes_resultpage=0
[gsim-stats] last_aw=0x0 last_ar=0x110004300 max_ar=0x17effffe0 r_fires=1632 b_fires=0 cvfpu_accepts=2048 uart_chars=15
Command exited with non-zero status 255
	Command being timed: "timeout --signal=TERM --kill-after=10s 300s /scratch/agustin/tmp/gsim-radiance-l3-v6-20260907/emulator /scratch/agustin/projects/oscar-merlin/out/artifacts/capsule-bench/radiance/rp10_gsim_numeric_readback_20260908/build/rp10.readback.soc.elf +loadmem=/scratch/agustin/projects/oscar-merlin/out/artifacts/capsule-bench/radiance/rp10_gsim_numeric_readback_20260908/build/rp10.readback.soc.elf +max_core_cycles=0 +max-cycles=2000000"
	User time (seconds): 100.06
	System time (seconds): 0.24
	Percent of CPU this job got: 99%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:40.31
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 81408
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1
	Minor (reclaiming a frame) page faults: 2153
	Voluntary context switches: 7
	Involuntary context switches: 295
	Swaps: 0
	File system inputs: 256
	File system outputs: 224
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 255
